ROI_number,x,y,z,VOL,Frontal_L,Frontal_R,Parietal_L,Parietal_R,Occipital_L,Occipital_R,Temporal_L,Temporal_R,Insula_L,Insula_R,Subcortical_L,Subcortical_R
1569,20.7532467532468,-4.5974025974026,-2.46753246753247,77,0,0,0,0,0,0,0,0,0,0,0,1
1570,-22.1290322580645,16.7956989247312,-5.93548387096774,93,0,0,0,0,0,0,0,0,0,0,1,0
1571,27.1150442477876,-3.61061946902655,3.27433628318584,113,0,0,0,0,0,0,0,0,0,0,0,1
1572,9.32758620689655,17.6379310344828,0.379310344827586,116,0,0,0,0,0,0,0,0,0,0,0,1
1573,-10.6746987951807,3.39759036144578,13.9518072289157,83,0,0,0,0,0,0,0,0,0,0,1,0
1574,-19.2463768115942,-30.1739130434783,3.21739130434783,69,0,0,0,0,0,0,0,0,0,0,1,0
1575,12.8372093023256,5.25581395348837,14.7906976744186,86,0,0,0,0,0,0,0,0,0,0,0,1
1576,25.9649122807018,-38.5263157894737,1.26315789473684,57,0,0,0,0,0,0,0,0,0,0,0,1
1577,22.7586206896552,-8.75862068965517,-18,29,0,0,0,0,0,0,0,0,0,0,0,1
1578,16.1964285714286,-8.39285714285714,9.625,112,0,0,0,0,0,0,0,0,0,0,0,1
1579,26.0235294117647,13.6470588235294,5.74117647058824,85,0,0,0,0,0,0,0,0,0,0,0,1
1580,18.4444444444444,21.0444444444444,7.35555555555556,90,0,0,0,0,0,0,0,0,0,0,0,1
1581,-15.8837209302326,11.2558139534884,-9.51162790697674,86,0,0,0,0,0,0,0,0,0,0,1,0
1582,-20.8571428571429,-10.4571428571429,-14.4571428571429,70,0,0,0,0,0,0,0,0,0,0,1,0
1583,-24.7272727272727,13.9772727272727,1.31818181818182,88,0,0,0,0,0,0,0,0,0,0,1,0
1584,1.5929203539823,-10.3362831858407,7.32743362831858,113,0,0,0,0,0,0,0,0,0,0,0.433628318584071,0.566371681415929
